species_id;species;video_name;frame;bounding_boxes
3;Black-winged Stilt;156-black_winged_stilt;250;[(494.0, 90.0, 565.5, 219.8, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;260;[(487.0, 77.0, 561.0, 225.4, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;270;[(432.0, 88.0, 590.0, 216.6, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;280;[(429.0, 88.0, 596.0, 209.8, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;290;[(384.2, 70.0, 575.0, 209.0, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;300;[(359.0, 65.0, 540.0, 206.0, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;310;[(359.0, 64.0, 540.0, 212.2, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;320;[(358.0, 64.0, 538.0, 208.0, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;330;[(385.0, 91.0, 525.0, 205.4, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;340;[(393.0, 89.0, 456.0, 203.0, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;350;[(369.0, 70.0, 461.0, 213.9, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;360;[(364.8, 71.0, 458.0, 206.0, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;370;[(376.0, 73.0, 457.5, 220.8, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;380;[(390.0, 87.0, 446.0, 195.8, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;390;[(388.0, 69.0, 443.0, 200.0, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;400;[(362.0, 74.0, 459.0, 202.0, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;410;[(362.0, 75.0, 457.0, 200.4, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;420;[(259.0, 58.0, 438.0, 197.6, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;430;[(252.0, 59.0, 433.0, 194.7, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;440;[(251.0, 58.0, 432.0, 191.0, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;450;[(244.0, 59.0, 413.0, 194.0, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;460;[(164.0, 69.0, 364.0, 201.0, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;470;[(165.0, 69.0, 354.0, 196.9, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;480;[(164.0, 69.0, 351.0, 194.2, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;490;[(164.0, 70.0, 350.0, 192.2, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;500;[(165.0, 68.0, 348.0, 199.0, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;510;[(124.0, 67.0, 304.0, 199.9, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;520;[(117.5, 66.0, 278.0, 197.3, 3, 0)]
3;Black-winged Stilt;156-black_winged_stilt;530;[(108.0, 87.0, 257.0, 194.8, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;540;[(107.0, 66.0, 201.0, 194.5, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;550;[(51.0, 71.0, 211.0, 198.7, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;560;[(54.0, 80.0, 219.0, 198.0, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;570;[(0.2, 62.0, 193.0, 190.9, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;580;[(0.0, 62.0, 185.0, 197.8, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;590;[(0.0, 62.0, 182.0, 194.9, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;600;[(0.0, 62.0, 162.0, 198.0, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;610;[(0.0, 97.0, 117.0, 198.9, 0, 0)]
3;Black-winged Stilt;156-black_winged_stilt;620;[(0.0, 92.7, 106.6, 198.9, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;0;[(197.0, 366.0, 254.0, 516.1, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;10;[(187.0, 362.0, 242.0, 497.2, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;20;[(130.3, 359.0, 225.0, 494.2, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;30;[(104.3, 336.0, 187.0, 496.8, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;40;[(105.4, 350.0, 174.0, 497.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;50;[(108.0, 326.3, 174.0, 474.7, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;60;[(108.0, 343.0, 174.0, 474.7, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;70;[(108.0, 343.0, 174.0, 474.7, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;80;[(141.0, 340.0, 192.0, 470.1, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;90;[(133.4, 339.0, 198.0, 468.5, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;100;[(135.4, 338.0, 191.0, 470.1, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;110;[(133.7, 337.0, 186.0, 452.1, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;120;[(105.0, 338.0, 174.0, 450.6, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;130;[(86.0, 332.0, 153.7, 449.4, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;140;[(78.0, 340.0, 133.0, 441.5, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;150;[(51.0, 327.0, 144.0, 442.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;160;[(46.0, 347.0, 108.0, 415.3, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;170;[(36.18, 346.05, 95.18, 412.7, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;180;[(21.43, 337.2, 80.43, 421.4, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;190;[(22.42, 332.28, 81.42, 434.0, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;200;[(10.62, 331.3, 69.62, 431.3, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;210;[(3.73, 330.32, 51.9, 432.9, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;220;[(3.73, 326.4, 51.9, 419.8, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;230;[(19.0, 326.0, 57.0, 421.8, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;240;[(26.0, 322.0, 74.0, 419.4, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;250;[(25.0, 324.0, 83.0, 415.6, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;260;[(76.0, 315.0, 114.0, 381.9, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;270;[(76.37, 316.0, 115.97, 383.1, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;280;[(22.2, 316.0, 99.0, 383.6, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;290;[(18.3, 316.0, 92.0, 392.2, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;300;[(15.0, 316.0, 97.0, 393.8, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;310;[(17.0, 316.0, 64.0, 379.0, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;320;[(17.0, 315.0, 53.0, 372.0, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;330;[(17.0, 315.0, 53.0, 380.8, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;340;[(16.0, 314.0, 49.0, 382.8, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;350;[(19.0, 314.0, 49.0, 378.5, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;360;[(19.0, 312.0, 96.0, 389.0, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;370;[(46.0, 312.0, 109.1, 375.9, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;380;[(66.0, 312.0, 144.0, 373.0, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;390;[(86.0, 315.0, 176.5, 372.5, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;400;[(123.0, 313.0, 217.7, 377.0, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;410;[(137.0, 313.0, 210.6, 381.0, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;420;[(160.0, 304.0, 243.0, 387.2, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;430;[(174.0, 304.0, 264.7, 398.8, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;440;[(177.0, 307.0, 268.9, 387.6, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;450;[(202.0, 317.0, 278.0, 390.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;460;[(204.0, 316.0, 288.0, 389.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;470;[(233.0, 311.0, 310.0, 384.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;480;[(233.0, 307.0, 331.0, 380.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;490;[(232.0, 306.0, 330.0, 379.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;500;[(273.0, 306.0, 312.0, 389.8, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;510;[(267.0, 316.0, 307.0, 380.8, 3, 0)]
3;Black-winged Stilt;157-black_winged_stilt;520;[(202.0, 311.0, 287.0, 379.8, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;530;[(194.2, 314.0, 281.2, 396.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;540;[(153.0, 313.0, 252.0, 395.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;550;[(155.0, 313.0, 221.0, 395.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;560;[(149.0, 316.0, 195.0, 391.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;570;[(140.0, 306.0, 176.0, 388.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;580;[(131.0, 303.0, 167.0, 385.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;590;[(132.0, 312.8, 168.0, 387.0, 0, 0)]
3;Black-winged Stilt;157-black_winged_stilt;600;[(133.0, 314.0, 169.0, 388.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;0;[(303.68, 393.34, 452.75, 589.13, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;10;[(225.0, 384.0, 384.0, 579.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;20;[(158.0, 379.0, 366.0, 574.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;30;[(146.0, 385.0, 291.0, 570.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;40;[(155.0, 375.0, 238.0, 560.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;50;[(126.0, 367.0, 197.0, 534.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;60;[(128.6, 365.55, 194.0, 529.2, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;70;[(137.0, 352.0, 208.0, 519.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;80;[(130.0, 351.0, 201.0, 518.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;90;[(126.0, 346.0, 197.0, 513.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;100;[(133.0, 365.6, 204.0, 517.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;110;[(142.0, 349.0, 217.0, 491.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;120;[(140.0, 345.0, 215.0, 487.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;130;[(141.0, 370.9, 216.0, 484.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;140;[(142.0, 364.0, 217.0, 477.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;150;[(157.0, 366.0, 232.0, 479.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;160;[(164.0, 345.0, 239.0, 475.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;170;[(172.0, 336.0, 247.0, 466.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;180;[(176.0, 355.7, 230.0, 470.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;190;[(167.0, 345.0, 221.0, 459.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;200;[(158.0, 348.0, 212.0, 462.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;210;[(129.0, 346.0, 198.0, 460.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;220;[(117.0, 338.0, 198.0, 458.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;230;[(105.0, 349.0, 174.9, 452.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;240;[(94.21, 349.55, 163.21, 452.55, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;250;[(85.0, 335.0, 154.0, 444.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;260;[(72.99, 336.66, 122.99, 445.66, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;270;[(55.0, 328.0, 112.0, 437.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;280;[(53.0, 329.0, 110.0, 438.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;290;[(35.0, 327.0, 104.0, 436.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;300;[(28.0, 330.0, 97.0, 439.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;310;[(37.0, 325.0, 79.0, 428.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;320;[(39.0, 324.0, 96.6, 427.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;330;[(46.0, 325.0, 116.0, 428.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;340;[(43.0, 331.0, 105.0, 434.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;350;[(55.0, 330.0, 109.0, 433.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;360;[(69.34, 327.77, 114.34, 419.77, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;370;[(73.0, 316.0, 118.0, 408.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;380;[(69.5, 320.0, 119.0, 412.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;390;[(59.0, 321.0, 108.0, 413.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;400;[(22.0, 346.2, 93.0, 416.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;410;[(0.0, 335.0, 84.0, 418.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;420;[(2.0, 339.0, 68.2, 422.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;430;[(1.0, 331.0, 57.0, 414.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;440;[(2.0, 321.0, 41.0, 408.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;450;[(20.0, 320.0, 67.9, 407.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;460;[(32.0, 321.0, 84.0, 408.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;470;[(33.0, 322.0, 85.0, 409.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;480;[(47.0, 321.0, 99.0, 408.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;490;[(50.0, 320.0, 102.0, 407.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;500;[(37.0, 339.5, 99.0, 409.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;510;[(37.0, 325.0, 93.0, 407.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;520;[(35.0, 326.0, 91.0, 408.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;530;[(33.0, 326.0, 84.0, 408.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;540;[(13.8, 326.0, 70.0, 408.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;550;[(13.0, 325.0, 69.0, 407.0, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;560;[(28.67, 319.89, 76.67, 401.89, 0, 0)]
3;Black-winged Stilt;158-black_winged_stilt;570;[(34.0, 318.0, 82.0, 400.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;580;[(34.0, 320.0, 100.9, 402.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;590;[(39.0, 316.0, 105.0, 398.0, 3, 0)]
3;Black-winged Stilt;158-black_winged_stilt;600;[(53.0, 317.0, 138.0, 399.0, 3, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;0;[(212.79, 308.23, 458.83, 650.1, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;10;[(187.0, 333.0, 433.0, 671.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;20;[(173.0, 311.0, 419.0, 649.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;30;[(154.0, 236.0, 429.0, 642.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;40;[(141.0, 243.0, 416.0, 649.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;50;[(144.0, 247.0, 419.0, 653.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;60;[(172.0, 311.0, 413.0, 639.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;70;[(170.0, 295.0, 411.0, 655.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;80;[(172.0, 243.0, 413.0, 635.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;90;[(199.0, 228.0, 461.0, 638.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;100;[(175.0, 236.0, 437.0, 646.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;110;[(187.0, 173.0, 449.0, 633.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;120;[(163.0, 178.0, 425.0, 638.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;130;[(161.0, 164.0, 423.0, 633.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;140;[(158.0, 164.0, 420.0, 633.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;150;[(158.0, 169.0, 420.0, 638.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;160;[(171.46, 261.77, 433.46, 652.77, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;170;[(174.0, 300.0, 436.0, 653.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;180;[(178.0, 265.0, 442.0, 637.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;190;[(44.1, 218.8, 433.1, 627.8, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;200;[(0.0, 187.0, 511.0, 636.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;210;[(5.0, 186.0, 559.0, 637.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;220;[(0.0, 184.0, 571.0, 635.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;230;[(16.0, 145.0, 555.0, 626.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;240;[(13.0, 142.0, 552.0, 623.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;250;[(15.0, 143.0, 554.0, 624.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;260;[(0.0, 136.5, 554.0, 624.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;270;[(2.1, 136.5, 554.0, 624.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;280;[(0.0, 139.1, 553.0, 624.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;290;[(0.0, 132.6, 553.0, 624.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;300;[(2.4, 132.6, 553.0, 624.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;310;[(1.1, 131.3, 553.0, 624.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;320;[(7.0, 140.0, 553.0, 627.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;330;[(8.0, 138.0, 554.0, 625.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;340;[(36.9, 244.2, 541.0, 622.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;350;[(84.0, 285.7, 337.1, 622.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;360;[(55.6, 298.8, 319.0, 671.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;370;[(79.0, 272.0, 342.0, 644.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;380;[(73.0, 268.0, 336.0, 650.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;390;[(90.0, 198.0, 353.0, 639.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;400;[(81.0, 172.0, 344.0, 633.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;410;[(41.0, 175.0, 304.0, 636.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;420;[(10.0, 195.1, 273.0, 647.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;430;[(42.0, 229.0, 312.0, 672.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;440;[(92.0, 237.0, 345.0, 656.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;450;[(110.0, 322.0, 389.0, 679.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;460;[(1.0, 356.0, 402.0, 672.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;470;[(15.2, 327.0, 382.2, 659.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;480;[(0.0, 265.0, 433.0, 652.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;490;[(5.0, 232.9, 399.0, 642.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;500;[(18.0, 211.0, 412.0, 639.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;510;[(1.0, 216.0, 352.0, 650.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;520;[(4.0, 190.0, 321.0, 648.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;530;[(30.0, 197.0, 306.0, 655.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;540;[(69.0, 236.0, 381.7, 670.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;550;[(155.0, 333.0, 439.0, 631.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;560;[(186.0, 225.0, 432.0, 653.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;570;[(190.0, 230.0, 436.0, 658.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;580;[(190.29, 295.99, 453.29, 664.99, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;590;[(165.0, 232.6, 437.0, 640.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;600;[(179.0, 238.0, 451.0, 651.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;610;[(167.0, 315.0, 436.0, 659.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;620;[(164.0, 269.0, 443.0, 674.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;630;[(193.0, 278.0, 452.0, 667.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;640;[(193.0, 235.5, 455.0, 636.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;650;[(209.0, 203.8, 471.0, 632.2, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;660;[(194.0, 123.0, 464.0, 623.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;670;[(182.0, 122.0, 452.0, 627.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;680;[(178.0, 126.0, 433.0, 631.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;690;[(176.0, 126.0, 431.0, 631.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;700;[(179.0, 126.0, 434.0, 631.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;710;[(180.0, 126.0, 435.0, 631.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;720;[(142.0, 135.0, 431.0, 643.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;730;[(125.0, 143.0, 414.0, 651.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;740;[(143.0, 254.0, 415.0, 657.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;750;[(149.0, 354.2, 423.0, 665.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;760;[(125.0, 237.9, 438.0, 633.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;770;[(128.0, 239.0, 441.0, 634.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;780;[(195.0, 301.0, 448.0, 649.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;790;[(192.0, 306.9, 445.0, 636.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;800;[(176.0, 317.0, 438.0, 648.0, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;810;[(160.0, 227.0, 422.0, 634.4, 0, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;820;[(143.0, 215.0, 414.1, 633.7, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;830;[(133.5, 166.6, 419.0, 633.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;840;[(127.0, 162.0, 417.0, 631.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;850;[(118.0, 149.0, 422.0, 628.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;860;[(119.0, 153.0, 423.0, 632.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;870;[(107.3, 224.2, 428.0, 642.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;880;[(101.0, 231.0, 421.0, 648.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;890;[(97.0, 207.0, 424.0, 652.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;900;[(131.0, 224.0, 412.0, 646.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;910;[(134.0, 268.0, 424.0, 644.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;920;[(114.0, 209.9, 377.0, 648.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;930;[(104.0, 206.0, 367.0, 644.0, 4, 0)]
4;Yellow-legged Gull;159-yellow_legged_gull;940;[(101.0, 188.8, 367.0, 653.8, 4, 0)]
